Time,Battery Voltage,Battery Current,Battery Level,GPS_Lat,GPS_Lon,GPS_Alt,CPU Usage,Ground_Speed,Air_Speed
2020-08-05 11:11:27.566800,21.131,33.44,65,13.0272225,77.5638109,933.29,21.0,0.0757246762514,0.124000005424
2020-08-05 11:11:28.569539,21.015,37.26,65,13.027221,77.563811,933.26,21.7,0.282772451639,0.152000010014
2020-08-05 11:11:29.573364,21.13,33.0,65,13.0272181,77.5638113,933.26,21.1,0.473899513483,0.489000022411
2020-08-05 11:11:30.584875,21.114,33.41,65,13.0272164,77.5638131,933.27,21.0,0.287985235453,0.299000024796
2020-08-05 11:11:31.586686,21.076,34.75,65,13.0272186,77.5638163,933.29,21.1,0.462040394545,0.35900002718
2020-08-05 11:11:32.589545,21.093,34.09,65,13.0272214,77.5638167,933.34,21.5,0.169918522239,0.158000007272
2020-08-05 11:11:33.591936,21.107,33.32,65,13.027217,77.5638139,933.35,20.9,0.623062729836,0.496000021696
2020-08-05 11:11:34.594388,21.035,35.94,64,13.0272157,77.5638107,933.36,21.5,0.26130631566,0.429000020027
2020-08-05 11:11:35.602942,21.006,37.29,64,13.0272191,77.5638098,933.39,20.3,0.717947483063,0.461000025272
2020-08-05 11:11:36.605419,20.971,38.6,64,13.0272253,77.5638141,933.39,21.2,0.605078935623,0.586000025272
2020-08-05 11:11:37.607767,21.162,31.33,64,13.0272258,77.5638143,933.42,22.5,0.279246836901,0.277000010014
2020-08-05 11:11:38.611720,21.145,31.61,64,13.0272171,77.5638133,933.4,21.5,0.838436961174,0.942000031471
2020-08-05 11:11:39.613958,21.009,37.11,64,13.0272157,77.5638096,933.3,22.7,0.150840207934,0.207000017166
2020-08-05 11:11:40.618822,21.25,27.66,64,13.0272174,77.5638099,933.21,22.1,0.26942846179,0.436000019312
2020-08-05 11:11:41.620399,21.491,18.35,64,13.0272201,77.5638146,933.27,20.7,0.50322920084,0.509000003338
2020-08-05 11:11:42.622390,21.396,22.32,64,13.0272175,77.563816,933.22,21.0,0.0691783279181,0.413000017405
2020-08-05 11:11:43.624894,21.163,30.44,64,13.0272215,77.5638136,933.23,20.8,0.632398486137,0.637000024319
2020-08-05 11:11:44.627483,21.535,17.15,64,13.0272224,77.5638105,933.25,20.9,0.037786513567,0.32000002265
2020-08-05 11:11:45.631718,21.165,31.31,64,13.0272235,77.5638119,933.17,21.3,0.125214263797,0.326000005007
2020-08-05 11:11:46.633506,21.102,33.4,64,13.0272235,77.5638118,933.22,22.2,0.155005246401,0.198000013828
2020-08-05 11:11:47.636688,21.215,28.75,64,13.027218,77.5638118,933.32,22.4,0.595131099224,0.777000010014
2020-08-05 11:11:48.639171,21.174,30.16,64,13.0272133,77.5638124,933.28,20.9,0.214125871658,0.0720000043511
2020-08-05 11:11:49.641663,21.111,32.24,64,13.0272187,77.5638117,933.22,19.7,0.643308758736,0.477000027895
2020-08-05 11:11:50.646277,21.117,31.86,64,13.02722,77.5638104,933.19,20.7,0.139719575644,0.199000015855
2020-08-05 11:11:51.649297,20.663,49.06,64,13.0272197,77.5638111,933.15,20.8,0.133038267493,0.16400000453
2020-08-05 11:11:52.651059,20.778,44.68,64,13.0272237,77.5638123,933.28,23.1,0.728617250919,0.647000014782
2020-08-05 11:11:53.653029,20.812,42.82,64,13.0272261,77.5638133,933.26,21.1,0.0995368808508,0.217000007629
2020-08-05 11:11:54.655750,21.18,29.17,64,13.0272201,77.5638117,933.24,21.1,0.668747484684,0.73400002718
2020-08-05 11:11:55.664857,21.024,34.88,64,13.027213,77.5638123,933.3,22.1,0.737250506878,0.708000004292
2020-08-05 11:11:56.669558,20.983,36.36,64,13.0272146,77.5638153,933.26,22.2,0.516069293022,0.549000024796
2020-08-05 11:11:57.673881,21.075,32.34,64,13.0272229,77.5638157,933.33,21.4,0.850317656994,0.941000044346
2020-08-05 11:11:58.676400,21.036,34.05,64,13.0272228,77.5638143,933.44,20.9,0.618626713753,0.56200003624
2020-08-05 11:11:59.678917,21.099,31.1,64,13.0272173,77.5638126,933.35,21.9,0.55028116703,0.831000030041
2020-08-05 11:12:00.684526,21.065,32.22,63,13.027216,77.56381,933.29,21.4,0.110080718994,0.25
2020-08-05 11:12:01.687138,20.812,42.12,63,13.0272168,77.5638111,933.25,22.7,0.49537217617,0.280000001192
2020-08-05 11:12:02.692227,20.974,35.67,63,13.027224,77.5638129,933.2,22.1,0.517956972122,0.682000041008
2020-08-05 11:12:03.694985,21.094,31.15,63,13.0272251,77.5638134,933.26,21.3,0.134073197842,0.199000015855
2020-08-05 11:12:04.696739,20.966,36.18,63,13.027223,77.5638135,933.28,22.1,0.513906359673,0.490000009537
2020-08-05 11:12:05.701965,21.087,31.16,63,13.0272184,77.5638129,933.28,21.0,0.43967550993,0.506000041962
2020-08-05 11:12:06.705957,21.097,30.76,63,13.0272153,77.5638128,933.3,20.7,0.235950618982,0.340000003576
2020-08-05 11:12:07.707605,21.144,28.77,63,13.0272146,77.5638133,933.29,20.7,0.121004708111,0.230000004172
2020-08-05 11:12:08.715381,20.75,43.66,63,13.0272164,77.5638136,933.26,20.5,0.490963369608,0.325000017881
2020-08-05 11:12:09.720976,21.134,28.62,63,13.0272236,77.5638147,933.29,21.2,0.599632143974,0.726000010967
2020-08-05 11:12:10.726549,21.27,23.67,63,13.027225,77.5638159,933.34,22.0,0.130584791303,0.187000006437
2020-08-05 11:12:11.730223,20.619,48.5,63,13.0272242,77.5638144,933.28,20.5,0.472726851702,0.196000009775
2020-08-05 11:12:12.732705,20.805,40.81,63,13.0272166,77.5638154,933.42,20.8,0.488368809223,0.109000004828
2020-08-05 11:12:13.734960,20.721,43.83,63,13.0272189,77.5638137,933.34,22.0,0.476298838854,0.146999999881
2020-08-05 11:12:14.738006,20.799,40.79,63,13.0272245,77.5638125,933.33,21.3,0.665775418282,0.64200001955
2020-08-05 11:12:15.746207,21.052,31.1,63,13.0272242,77.5638112,933.36,20.5,0.404859572649,0.211000010371
2020-08-05 11:12:16.749106,21.144,27.76,63,13.0272174,77.563813,933.44,21.9,1.52651417255,1.11100006104
2020-08-05 11:12:17.751781,20.494,52.85,63,13.0272129,77.5638174,933.32,22.0,0.700267851353,0.254000008106
2020-08-05 11:12:18.754277,20.443,54.19,63,13.0272216,77.5638137,933.27,22.0,1.34326779842,1.32100009918
2020-08-05 11:12:19.764039,20.911,35.59,63,13.0272273,77.5638133,933.34,21.4,0.298079997301,0.614000022411
2020-08-05 11:12:20.768389,20.726,43.49,63,13.0272239,77.5638126,933.41,20.7,0.377133488655,0.425000011921
2020-08-05 11:12:21.771987,20.716,43.43,63,13.0272192,77.5638125,933.24,20.6,0.797969937325,0.869000017643
2020-08-05 11:12:22.774558,20.738,41.96,63,13.0272152,77.5638124,933.27,21.5,0.161197572947,0.265000015497
2020-08-05 11:12:23.781634,20.828,38.57,63,13.0272161,77.5638132,933.27,22.4,0.202151373029,0.102000005543
2020-08-05 11:12:24.784213,20.882,36.4,62,13.027217,77.5638133,933.29,20.9,0.27687510848,0.134000003338
2020-08-05 11:12:25.788884,21.007,31.9,62,13.0272207,77.5638122,933.23,20.5,0.559852838516,0.928000032902
2020-08-05 11:12:26.791320,20.956,33.45,62,13.0272249,77.5638115,933.22,20.8,0.176374942064,0.384000003338
2020-08-05 11:12:27.794037,20.971,32.89,62,13.0272214,77.5638116,933.26,21.4,0.609047293663,0.506000041962
2020-08-05 11:12:28.796492,20.963,33.22,62,13.027217,77.563811,933.29,23.7,0.141972333193,0.47800001502
2020-08-05 11:12:29.800905,20.893,35.88,62,13.0272167,77.5638112,933.25,22.1,0.177363663912,0.107000008225
2020-08-05 11:12:30.803061,20.951,33.24,62,13.0272162,77.5638126,933.23,21.6,0.0795293152332,0.109000004828
2020-08-05 11:12:31.805723,20.96,32.87,62,13.0272183,77.5638129,933.26,20.2,0.370099961758,0.330000013113
2020-08-05 11:12:32.807739,20.963,32.72,62,13.027221,77.5638136,933.28,20.2,0.383624047041,0.471000015736
2020-08-05 11:12:33.811105,20.922,34.25,62,13.0272221,77.5638138,933.25,21.8,0.107664681971,0.0440000034869
2020-08-05 11:12:34.813083,20.888,35.48,62,13.0272211,77.5638118,933.19,21.2,0.267500013113,0.10000000149
2020-08-05 11:12:35.817771,20.891,35.18,62,13.027219,77.5638101,933.18,20.6,0.246135368943,0.28900000453
2020-08-05 11:12:36.822082,20.871,35.93,62,13.0272175,77.563811,933.19,20.9,0.19954495132,0.243000015616
2020-08-05 11:12:37.824743,20.845,36.52,62,13.0272188,77.5638125,933.17,20.2,0.264156669378,0.220000013709
2020-08-05 11:12:38.827753,21.003,30.48,62,13.0272186,77.5638142,933.21,21.3,0.234055638313,0.16400000453
2020-08-05 11:12:39.830615,20.786,38.41,62,13.0272214,77.5638149,933.25,21.8,0.152147531509,0.20000000298
2020-08-05 11:12:40.833535,20.804,37.99,62,13.0272207,77.5638134,933.29,21.7,0.167982310057,0.18900001049
2020-08-05 11:12:41.838145,20.761,39.32,62,13.0272215,77.5638121,933.27,21.1,0.182114750147,0.178000003099
2020-08-05 11:12:42.840769,20.859,35.58,62,13.027221,77.5638125,933.34,21.2,0.300427407026,0.188000008464
2020-08-05 11:12:43.844890,20.812,37.54,62,13.0272189,77.5638135,933.33,20.2,0.226593822241,0.251000016928
2020-08-05 11:12:44.847483,21.017,29.57,62,13.0272182,77.5638134,933.35,20.9,0.174583151937,0.178000003099
2020-08-05 11:12:45.850040,20.835,36.69,62,13.0272182,77.5638148,933.37,22.8,0.319252341986,0.157000005245
2020-08-05 11:12:46.859602,20.587,45.84,62,13.0272205,77.5638136,933.33,21.7,0.265565991402,0.297000020742
2020-08-05 11:12:47.861361,20.818,36.67,62,13.0272236,77.5638126,933.38,21.5,0.433660686016,0.363000005484
2020-08-05 11:12:48.864167,20.937,31.94,62,13.027224,77.5638113,933.38,21.0,0.217006355524,0.292000025511
2020-08-05 11:12:49.866663,20.645,42.68,61,13.0272207,77.5638126,933.42,21.7,0.434514373541,0.368000030518
2020-08-05 11:12:50.869411,20.588,44.49,61,13.0272178,77.5638132,933.39,21.3,0.354241222143,0.377000004053
2020-08-05 11:12:51.873030,20.879,33.28,61,13.027216,77.5638121,933.37,20.6,0.259113252163,0.269000023603
2020-08-05 11:12:52.875899,20.761,37.82,61,13.027221,77.5638129,933.36,21.3,0.557613968849,0.365000009537
2020-08-05 11:12:53.877700,20.677,40.3,61,13.0272236,77.5638126,933.37,20.9,0.0971375927329,0.309000015259
2020-08-05 11:12:54.879590,20.786,36.55,61,13.0272241,77.5638125,933.35,20.5,0.0891026481986,0.109000004828
2020-08-05 11:12:55.881368,20.808,35.51,61,13.0272226,77.5638106,933.17,21.0,0.515542268753,0.330000013113
2020-08-05 11:12:56.890350,20.771,36.74,61,13.0272188,77.5638093,933.17,22.0,0.563124656677,0.69000005722
2020-08-05 11:12:57.892778,20.862,33.37,61,13.0272147,77.5638115,933.2,22.5,0.467483341694,0.504999995232
2020-08-05 11:12:58.895597,20.783,36.41,61,13.0272119,77.5638137,933.23,24.2,0.347016096115,0.390000015497
2020-08-05 11:12:59.897871,20.646,41.56,61,13.0272156,77.5638152,933.21,23.5,0.738290905952,0.664000034332
2020-08-05 11:13:00.900362,20.695,39.33,61,13.0272259,77.5638142,933.19,23.3,1.0022187233,1.02500009537
2020-08-05 11:13:01.904763,20.956,28.89,61,13.0272266,77.5638133,933.23,20.1,0.24650812149,0.104000002146
2020-08-05 11:13:02.906994,20.772,36.16,61,13.027223,77.5638126,933.36,20.9,0.278315812349,0.224000006914
2020-08-05 11:13:03.909873,20.746,37.19,61,13.0272228,77.563812,933.38,21.6,0.0514870584011,0.135000005364
2020-08-05 11:13:04.912375,20.787,35.1,61,13.0272205,77.563813,933.32,22.2,0.51866543293,0.20000000298
2020-08-05 11:13:05.914489,20.752,36.45,61,13.0272171,77.5638139,933.3,20.5,0.178807899356,0.263000011444
2020-08-05 11:13:06.922643,20.806,34.23,61,13.0272179,77.5638135,933.31,21.4,0.308266341686,0.177000001073
2020-08-05 11:13:07.926549,20.601,41.88,61,13.027219,77.5638119,933.28,21.5,0.306096553802,0.230000004172
2020-08-05 11:13:08.929444,20.757,35.67,61,13.027216,77.5638103,933.27,21.0,0.502333581448,0.444000035524
2020-08-05 11:13:09.931994,20.817,33.54,61,13.0272154,77.5638113,933.27,20.2,0.326411128044,0.290000021458
2020-08-05 11:13:10.935821,20.692,37.7,61,13.0272187,77.5638131,933.24,21.3,0.265748739243,0.460000008345
2020-08-05 11:13:11.946199,20.708,37.53,61,13.0272203,77.5638135,933.27,20.6,0.111916691065,0.176000013947
2020-08-05 11:13:12.949114,20.746,36.01,60,13.0272214,77.5638129,933.25,20.4,0.165376886725,0.0930000022054
2020-08-05 11:13:13.951445,20.771,35.05,60,13.0272221,77.5638128,933.25,21.0,0.0389999933541,0.0560000017285
2020-08-05 11:13:14.954049,20.744,35.96,60,13.0272215,77.5638126,933.22,20.3,0.199835315347,0.159000009298
2020-08-05 11:13:15.955826,20.911,29.52,60,13.027221,77.5638123,933.23,21.0,0.0701013728976,0.0100000007078
2020-08-05 11:13:16.958934,20.749,35.71,60,13.0272211,77.5638126,933.19,20.0,0.17571824789,0.0780000016093
2020-08-05 11:13:17.962332,20.696,37.49,60,13.0272188,77.5638128,933.19,20.3,0.152378737926,0.175000011921
2020-08-05 11:13:18.964885,20.687,37.81,60,13.0272214,77.5638112,933.19,21.7,0.477958887815,0.376000016928
2020-08-05 11:13:19.967756,20.941,28.21,60,13.0272221,77.5638115,933.21,21.6,0.37132576108,0.186000004411
2020-08-05 11:13:20.970514,20.548,42.24,60,13.0272207,77.5638153,933.3,21.0,0.489585250616,0.354000002146
2020-08-05 11:13:21.980289,20.809,32.53,60,13.0272175,77.5638162,933.37,22.0,0.0437070764601,0.205000013113
2020-08-05 11:13:22.982989,20.549,42.25,60,13.0272221,77.563815,933.37,20.9,0.755068361759,0.623000025749
2020-08-05 11:13:23.986222,20.608,39.74,60,13.027224,77.5638123,933.37,21.0,0.312614262104,0.249000012875
2020-08-05 11:13:24.989368,20.64,38.56,60,13.0272211,77.5638121,933.4,21.6,0.34922388196,0.31400001049
2020-08-05 11:13:25.992215,20.637,38.48,60,13.027219,77.5638127,933.47,21.0,0.146664202213,0.263999998569
2020-08-05 11:13:26.999622,20.686,36.42,60,13.0272194,77.5638132,933.41,21.7,0.14052580297,0.0659999996424
2020-08-05 11:13:28.002930,20.51,43.0,60,13.0272213,77.5638143,933.44,21.7,0.10289426893,0.395000010729
2020-08-05 11:13:29.005556,20.709,35.52,60,13.0272183,77.5638135,933.37,20.5,0.556806325912,0.337000012398
2020-08-05 11:13:30.008766,20.679,36.61,60,13.0272162,77.5638129,933.31,20.9,0.10568908602,0.297000020742
2020-08-05 11:13:31.011519,20.65,37.54,60,13.0272192,77.563813,933.26,21.1,0.488115608692,0.402000010014
2020-08-05 11:13:32.016284,20.798,31.9,60,13.0272218,77.5638113,933.23,21.1,0.195998504758,0.190000012517
2020-08-05 11:13:33.019121,20.718,34.83,60,13.0272173,77.5638115,933.19,21.1,0.341450512409,0.397000014782
2020-08-05 11:13:34.022375,20.687,35.93,60,13.0272153,77.5638126,933.14,20.6,0.12183482945,0.199000015855
2020-08-05 11:13:35.023911,20.766,32.79,60,13.0272185,77.5638126,933.17,21.0,0.68346965313,0.510000050068
2020-08-05 11:13:36.026512,20.723,34.27,60,13.0272235,77.5638126,933.19,20.8,0.45752492547,0.598000049591
2020-08-05 11:13:37.033017,20.709,35.15,59,13.0272234,77.5638122,933.24,21.4,0.0955953150988,0.186000004411
2020-08-05 11:13:38.035613,20.735,33.96,59,13.0272215,77.563812,933.23,21.2,0.249755710363,0.259000003338
2020-08-05 11:13:39.038584,20.59,39.18,59,13.0272192,77.5638119,933.21,20.9,0.589492082596,0.366000026464
2020-08-05 11:13:40.042554,20.502,42.33,59,13.027214,77.5638143,933.3,21.4,0.191315025091,0.474000036716
2020-08-05 11:13:41.044913,20.606,38.05,59,13.027217,77.5638148,933.28,20.8,0.405439645052,0.35900002718
2020-08-05 11:13:42.047040,20.601,37.87,59,13.0272195,77.5638133,933.3,21.0,0.302352905273,0.138000011444
2020-08-05 11:13:43.051556,20.789,30.96,59,13.0272211,77.5638135,933.37,22.0,0.11678750813,0.16700001061
2020-08-05 11:13:44.054745,20.848,28.6,59,13.027219,77.5638146,933.37,23.0,0.451192140579,0.580000042915
2020-08-05 11:13:45.057955,20.867,27.95,59,13.0272174,77.563813,933.38,23.0,0.223637223244,0.252000004053
2020-08-05 11:13:46.061040,20.994,23.71,59,13.0272173,77.5638124,933.4,23.1,0.15270717442,0.0710000023246
2020-08-05 11:13:47.064856,20.831,29.06,59,13.0272202,77.563812,933.41,21.0,0.354466408491,0.202000007033
2020-08-05 11:13:48.067676,20.728,33.55,59,13.0272212,77.5638124,933.34,21.1,0.0126672433689,0.227000012994
2020-08-05 11:13:49.070515,20.614,37.52,59,13.027222,77.563812,933.35,21.7,0.205570012331,0.146999999881
2020-08-05 11:13:50.073075,20.749,32.6,59,13.0272196,77.563813,933.3,21.7,0.485783487558,0.386000007391
2020-08-05 11:13:51.076068,20.706,34.6,59,13.0272161,77.5638132,933.29,20.7,0.216427922249,0.218000009656
2020-08-05 11:13:52.079640,20.282,50.56,59,13.0272224,77.5638139,933.26,21.2,0.768784761429,0.512000024319
2020-08-05 11:13:53.082035,20.452,43.52,59,13.0272259,77.5638132,933.28,20.8,0.545392274857,0.737000048161
2020-08-05 11:13:54.084980,20.691,34.33,59,13.0272241,77.5638115,933.27,20.9,0.294764846563,0.313000023365
2020-08-05 11:13:55.088018,20.659,35.29,59,13.0272224,77.5638104,933.25,21.2,0.238121718168,0.312000006437
2020-08-05 11:13:56.090845,20.633,36.17,59,13.0272224,77.563811,933.21,21.3,0.146992713213,0.217000007629
2020-08-05 11:13:57.093285,20.434,43.4,59,13.027219,77.5638133,933.19,20.5,0.783622026443,0.490000009537
2020-08-05 11:13:58.097125,20.7,33.5,59,13.0272162,77.5638161,933.29,21.7,0.0993650108576,0.15000000596
2020-08-05 11:13:59.101036,20.579,37.89,59,13.0272169,77.5638148,933.26,20.8,0.263065040112,0.20600001514
2020-08-05 11:14:00.104937,20.796,29.19,59,13.027218,77.5638128,933.3,21.1,0.151738271117,0.326000005007
2020-08-05 11:14:01.110866,20.893,25.69,59,13.0272164,77.5638135,933.31,21.8,0.0135866971686,0.161000013351
2020-08-05 11:14:02.114291,20.628,35.6,58,13.0272177,77.5638141,933.28,21.0,0.185115456581,0.265000015497
2020-08-05 11:14:03.117464,20.345,46.44,58,13.0272201,77.5638146,933.24,20.9,0.620953083038,0.351000010967
2020-08-05 11:14:04.121027,20.511,39.23,58,13.027224,77.5638144,933.3,21.0,0.124384619296,0.473000019789
2020-08-05 11:14:05.123629,20.759,30.14,58,13.0272202,77.5638141,933.38,21.8,0.719421029091,0.489000022411
2020-08-05 11:14:06.127308,20.356,45.62,58,13.0272168,77.5638136,933.36,22.0,0.0889806374907,0.196000009775
2020-08-05 11:14:07.130241,20.656,33.61,58,13.0272195,77.563814,933.29,21.2,0.370730131865,0.371000021696
2020-08-05 11:14:08.133009,20.788,28.73,58,13.0272207,77.5638136,933.26,20.9,0.675758123398,0.352000027895
2020-08-05 11:14:09.135723,20.426,42.17,58,13.0272246,77.563812,933.21,21.2,0.287409394979,0.454000025988
2020-08-05 11:14:10.138240,20.793,28.58,58,13.0272215,77.5638099,933.27,21.0,0.540165185928,0.693000018597
2020-08-05 11:14:11.141854,20.758,29.82,58,13.0272173,77.5638113,933.32,19.8,0.577005684376,0.378000020981
2020-08-05 11:14:12.145957,20.346,45.03,58,13.027214,77.563814,933.23,21.2,0.310191631317,0.481000036001
2020-08-05 11:14:13.150156,20.54,37.35,58,13.0272158,77.5638131,933.2,21.4,0.648329734802,0.471000015736
2020-08-05 11:14:14.154087,20.53,37.89,58,13.0272212,77.563811,933.12,21.3,0.425516873598,0.533000051975
2020-08-05 11:14:15.155911,20.497,38.79,58,13.0272237,77.5638108,933.14,20.7,0.14589817822,0.135000005364
2020-08-05 11:14:16.159800,20.553,36.49,58,13.0272218,77.5638122,933.24,22.1,0.149505406618,0.28900000453
2020-08-05 11:14:17.161579,20.507,37.97,58,13.0272211,77.5638126,933.24,22.6,0.4209382236,0.304000020027
2020-08-05 11:14:18.166140,20.594,34.88,58,13.0272202,77.5638126,933.28,20.7,0.0536531917751,0.0950000062585
2020-08-05 11:14:19.168696,20.564,35.71,58,13.0272169,77.5638131,933.25,21.9,0.420529067516,0.497000008821
2020-08-05 11:14:20.171743,20.64,33.08,58,13.0272154,77.5638128,933.27,21.6,0.124474748969,0.0870000049472
2020-08-05 11:14:21.179145,20.543,36.93,58,13.0272185,77.5638137,933.3,21.8,0.416799962521,0.32800000906
2020-08-05 11:14:22.182122,20.581,35.29,58,13.0272217,77.5638144,933.31,22.2,0.227984085679,0.207000017166
2020-08-05 11:14:23.183911,20.635,33.04,58,13.0272224,77.5638138,933.33,21.5,0.158936917782,0.175000011921
2020-08-05 11:14:24.186523,20.503,37.98,58,13.027222,77.5638123,933.35,21.6,0.182815164328,0.120000004768
2020-08-05 11:14:25.188742,20.613,33.87,57,13.0272203,77.563812,933.34,21.3,0.173663839698,0.193000003695
2020-08-05 11:14:26.191564,20.591,34.37,57,13.02722,77.5638126,933.29,21.4,0.123871073127,0.137000009418
2020-08-05 11:14:27.195219,20.544,36.12,57,13.0272206,77.5638131,933.27,21.4,0.0469035580754,0.136000007391
2020-08-05 11:14:28.198276,20.396,41.51,57,13.0272217,77.5638121,933.26,20.9,0.260529577732,0.116000004113
2020-08-05 11:14:29.200380,20.539,35.77,57,13.0272224,77.5638118,933.3,20.7,0.0507173538208,0.110000006855
2020-08-05 11:14:30.202576,20.494,37.28,57,13.0272209,77.5638133,933.35,20.8,0.366905093193,0.263000011444
2020-08-05 11:14:31.205004,20.49,37.61,57,13.0272185,77.5638136,933.34,20.6,0.191090077162,0.233000010252
2020-08-05 11:14:32.207756,20.587,34.0,57,13.0272191,77.5638131,933.39,22.8,0.451249271631,0.135000005364
2020-08-05 11:14:33.210634,20.487,37.41,57,13.0272232,77.5638122,933.34,21.3,0.331333786249,0.424000024796
2020-08-05 11:14:34.213858,20.516,36.54,57,13.0272211,77.5638115,933.4,20.8,0.348785996437,0.263999998569
2020-08-05 11:14:35.215574,20.403,40.3,57,13.027218,77.5638121,933.36,21.0,0.559884130955,0.504000008106
2020-08-05 11:14:36.219322,20.49,36.54,57,13.0272129,77.5638127,933.33,21.2,0.152613177896,0.36700001359
2020-08-05 11:14:37.222018,20.423,39.15,57,13.0272167,77.5638123,933.28,21.3,0.508329808712,0.561000049114
2020-08-05 11:14:38.224882,20.501,36.1,57,13.0272179,77.5638122,933.26,21.0,0.141083493829,0.15300001204
2020-08-05 11:14:39.227275,20.46,37.67,57,13.0272209,77.563814,933.27,21.1,0.286232173443,0.409000009298
2020-08-05 11:14:40.228956,20.451,38.29,57,13.0272203,77.5638158,933.27,22.1,0.255078136921,0.217000007629
2020-08-05 11:14:41.232181,20.563,33.83,57,13.0272177,77.5638146,933.25,20.8,0.249838605523,0.260000020266
2020-08-05 11:14:42.236501,20.529,34.85,57,13.0272182,77.5638126,933.24,21.7,0.319852381945,0.178000003099
2020-08-05 11:14:43.238392,20.4,39.69,57,13.0272203,77.5638123,933.19,21.2,0.202086985111,0.229000017047
2020-08-05 11:14:44.241316,20.451,37.35,57,13.0272201,77.5638123,933.21,20.7,0.090281099081,0.0440000034869
2020-08-05 11:14:45.244090,20.502,35.43,57,13.0272194,77.5638127,933.27,21.0,0.0575198680162,0.111000008881
2020-08-05 11:14:46.247010,20.417,38.92,57,13.0272195,77.5638128,933.23,21.0,0.0957829281688,0.0530000030994
2020-08-05 11:14:47.249526,20.524,34.55,57,13.0272199,77.5638126,933.23,21.2,0.117321543396,0.0630000010133
2020-08-05 11:14:48.251435,20.457,37.05,57,13.0272183,77.5638123,933.22,20.3,0.0360234566033,0.0840000063181
2020-08-05 11:14:49.253959,20.452,37.2,56,13.027219,77.5638121,933.23,21.4,0.17308460176,0.131000012159
2020-08-05 11:14:50.255745,20.486,35.6,56,13.0272206,77.5638126,933.24,21.6,0.102705508471,0.172000005841
2020-08-05 11:14:51.259795,20.481,35.79,56,13.0272198,77.5638138,933.29,20.6,0.10032710433,0.146000012755
2020-08-05 11:14:52.263004,20.602,31.38,56,13.0272198,77.5638138,933.33,21.0,0.0342818275094,0.0370000004768
2020-08-05 11:14:53.265834,20.666,28.8,56,13.0272205,77.5638158,933.37,20.5,0.359608948231,0.331000030041
2020-08-05 11:14:54.271135,20.517,35.11,56,13.0272146,77.5638134,933.37,20.6,0.360078752041,0.554000020027
2020-08-05 11:14:55.274793,20.55,33.6,56,13.0272176,77.563813,933.31,21.5,0.717319071293,0.553000032902
2020-08-05 11:14:56.277412,20.396,39.15,56,13.0272259,77.5638116,933.29,22.1,0.927664637566,0.972000062466
2020-08-05 11:14:57.279912,20.321,41.59,56,13.0272278,77.5638101,933.25,20.9,0.185353279114,0.0880000069737
2020-08-05 11:14:58.282309,20.239,44.41,56,13.0272254,77.5638105,933.32,21.2,0.558980584145,0.337000012398
2020-08-05 11:14:59.285790,20.902,19.63,56,13.0272179,77.5638149,933.68,22.1,1.22290205956,0.879000067711
2020-08-05 11:15:00.291493,20.82,22.68,56,13.0272131,77.5638187,933.5,22.1,0.391412526369,0.706000030041
2020-08-05 11:15:01.294726,20.307,42.64,56,13.0272157,77.5638137,933.35,21.5,0.815478742123,0.715000033379
2020-08-05 11:15:02.297484,20.553,32.34,56,13.0272173,77.5638108,933.18,21.7,0.317300856113,0.247000008821
2020-08-05 11:15:03.300159,20.949,17.5,56,13.0272161,77.563813,933.31,21.9,0.291371673346,0.184000015259
2020-08-05 11:15:04.303033,20.46,36.1,56,13.0272193,77.5638182,933.31,22.6,0.706267952919,0.498000025749
2020-08-05 11:15:05.304963,20.229,44.44,56,13.0272241,77.5638173,933.18,20.7,0.536982119083,0.619000017643
2020-08-05 11:15:06.308496,20.374,38.41,56,13.0272238,77.5638151,933.27,21.1,0.42855912447,0.339000016451
2020-08-05 11:15:07.311316,20.532,32.73,56,13.0272206,77.5638145,933.37,21.6,0.3578787148,0.427000015974
2020-08-05 11:15:08.316392,20.18,45.66,56,13.0272191,77.563814,933.29,21.9,0.169246569276,0.279000014067
2020-08-05 11:15:09.320797,20.48,34.1,56,13.0272175,77.5638125,933.26,21.1,0.242309808731,0.138000011444
2020-08-05 11:15:10.322432,20.404,36.94,56,13.0272216,77.5638105,933.17,21.1,0.492314219475,0.397000014782
2020-08-05 11:15:11.330556,20.591,29.71,56,13.0272232,77.5638118,933.18,21.5,0.278881937265,0.227000012994
2020-08-05 11:15:12.334374,20.544,31.99,56,13.0272198,77.5638133,933.2,21.2,0.391976475716,0.427000015974
2020-08-05 11:15:13.336317,20.507,33.21,55,13.0272197,77.5638126,933.21,21.3,0.0945348590612,0.176000013947
2020-08-05 11:15:14.338882,20.357,38.96,55,13.0272198,77.5638131,933.22,21.0,0.129563093185,0.139000013471
2020-08-05 11:15:15.341496,20.417,36.75,55,13.0272198,77.5638122,933.25,21.2,0.134834185243,0.0880000069737
2020-08-05 11:15:16.346084,20.446,35.02,55,13.0272196,77.5638112,933.22,22.0,0.0931994765997,0.133000001311
2020-08-05 11:15:17.349416,20.475,34.16,55,13.027218,77.5638122,933.2,21.5,0.18330951035,0.18900001049
2020-08-05 11:15:18.353160,20.429,35.53,55,13.0272182,77.5638136,933.24,21.2,0.108903408051,0.205000013113
2020-08-05 11:15:19.356027,20.461,34.31,55,13.0272178,77.5638136,933.31,21.2,0.0780252590775,0.0810000002384
